"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"121",11,"leonardo","gontero","ITA",13.68,17.13,FALSE,FALSE,FALSE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",12,"gianluca","sirotti","ITA",15.37,17.17,FALSE,FALSE,FALSE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",13,"paweł","sikora","POL",15.17,21.63,FALSE,FALSE,FALSE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",14,"jan","kriz","CZE",20.44,22.09,FALSE,FALSE,FALSE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",15,"lukasz","swirk","POL",13.52,NA,FALSE,FALSE,TRUE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",16,"danyil","boldyrev","UKR",15.25,NA,FALSE,FALSE,TRUE,FALSE,"M","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1,"stanislav","kokorin","RUS",6.563,6.4,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2,"danyil","boldyrev","UKR",6.601,9.04,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",3,"yaroslav","gontaryk","UKR",6.687,6.39,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",4,"evgeny","astashkin","RUS",6.707,7.45,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",5,"arsenii","shevchenko","RUS",6.891,6.68,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",6,"sergey","abdrakhmanov","RUS",6.609,7.26,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",7,"sergei","sinitcyn","RUS",6.858,7.29,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",8,"bassa","mawem","FRA",7.072,9.34,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",9,"libor","hroza","CZE",7.044,6.39,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",10,"marcin","dzienski","POL",7.079,6.86,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",11,"lukasz","swirk","POL",6.719,7.03,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",12,"jedrzej","komosinski","POL",7.028,8.11,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",13,"evgenii","vaitsekhovskii","RUS",6.758,8.45,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",14,"ivan","novikov","RUS",6.604,8.7,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",15,"oleksiy","yurko","UKR",6.911,NA,FALSE,FALSE,TRUE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",16,"yoann","le couster","FRA",7.222,NA,FALSE,FALSE,TRUE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",17,"rafal","halasa","POL",7.256,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",18,"manuel","escobar","VEN",7.262,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",19,"leonardo","gontero","ITA",7.481,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",20,"guillaume","moro","FRA",7.62,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",21,"dmitrii","timofeev","RUS",7.731,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",22,"jan","kriz","CZE",7.76,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",23,"paweł","sikora","POL",8.222,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",24,"viacheslav","vedenchuk","RUS",8.485,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",25,"tomas","guevara","VEN",8.829,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",26,"sean","mccoll","CAN",11.49,NA,FALSE,FALSE,FALSE,FALSE,"M","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",1,"dmitrii","timofeev","RUS",6.27,6.47,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2,"libor","hroza","CZE",6.34,7.28,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",3,"qixin","zhong","CHN",6.98,6.86,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",4,"ivan","novikov","RUS",6.8,10.5,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",5,"arsenii","shevchenko","RUS",6.81,6.53,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",6,"lukasz","swirk","POL",6.96,6.82,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",7,"sergei","sinitcyn","RUS",7.01,8.8,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",8,"danyil","boldyrev","UKR",6.87,9.03,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",9,"jedrzej","komosinski","POL",6.93,6.85,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",10,"evgenii","vaitsekhovskii","RUS",6.5,7.01,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",11,"oleksiy","yurko","UKR",7.18,7.01,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",12,"yaroslav","gontaryk","UKR",6.84,7.15,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",13,"stanislav","kokorin","RUS",6.56,7.18,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",14,"evgeny","astashkin","RUS",6.95,7.41,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",15,"ning","zhang","CHN",7.39,7.43,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",16,"sergey","abdrakhmanov","RUS",6.43,NA,FALSE,FALSE,TRUE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",17,"zufar","nigmanov","RUS",7.46,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",18,"sergiy","barkovskyy","UKR",7.52,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",19,"artem","savelyev","RUS",7.65,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",20,"yuhang","zhang","CHN",7.66,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",21,"viacheslav","vedenchuk","RUS",8,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",22,"lincai","zhong","CHN",8.05,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",23,"guangdong","li","CHN",8.28,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",24,"jiacuo","suolang","CHN",11.25,NA,FALSE,FALSE,FALSE,FALSE,"M","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",1,"stanislav","kokorin","RUS",6.51,6.81,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2,"reza","alipour shenazandifard","IRI",6.29,NA,FALSE,FALSE,TRUE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",3,"yaroslav","gontaryk","UKR",6.57,6.55,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",4,"jedrzej","komosinski","POL",6.68,NA,FALSE,FALSE,TRUE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",5,"marcin","dzienski","POL",6.2,6.2,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",6,"aleksandr","shikov","RUS",6.45,6.98,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",7,"libor","hroza","CZE",5.98,8.95,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",8,"dmitrii","timofeev","RUS",6.01,10.55,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",9,"sergei","sinitcyn","RUS",6.85,6.32,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",10,"leonardo","gontero","ITA",6.64,6.49,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",11,"arsenii","shevchenko","RUS",6.63,6.61,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",12,"lukasz","swirk","POL",6.79,6.7,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",13,"evgenii","vaitsekhovskii","RUS",6.63,7.39,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",14,"weng khit, adriel","choo","SGP",6.53,10.91,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",15,"qixin","zhong","CHN",6.04,NA,FALSE,FALSE,TRUE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",16,"aspar","aspar","INA",6.65,NA,FALSE,FALSE,TRUE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",17,"lincai","zhong","CHN",6.99,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",18,"anton","poliakov","RUS",7,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",19,"volodymyr","zinchenko","UKR",7.08,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",20,"ashari","fajri","INA",7.23,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",21,"danyil","boldyrev","UKR",7.26,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",22,"yuhang","zhang","CHN",7.5,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",23,"viacheslav","vedenchuk","RUS",7.6,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",24,"sean","mccoll","CAN",9.07,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",25,"shinta","ozawa","JPN",13.57,NA,FALSE,FALSE,FALSE,FALSE,"M","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",1,"reza","alipour shenazandifard","IRI",6.52,6.24,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2,"stanislav","kokorin","RUS",6.5,6.27,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",3,"evgenii","vaitsekhovskii","RUS",6.29,6.18,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",4,"marcin","dzienski","POL",6.43,6.21,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",5,"danyil","boldyrev","UKR",6.21,6.2,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",6,"volodymyr","zinchenko","UKR",6.89,6.89,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",7,"dmitrii","timofeev","RUS",6.31,7.3,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",8,"aspar","aspar","INA",6.07,NA,FALSE,FALSE,TRUE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",9,"jedrzej","komosinski","POL",6.74,6.52,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",10,"yaroslav","gontaryk","UKR",6.78,6.75,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",11,"aleksandr","shikov","RUS",6.9,6.86,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",12,"qixin","zhong","CHN",6.16,7.16,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",13,"leonardo","gontero","ITA",6.78,7.37,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",14,"lincai","zhong","CHN",6.89,8.74,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",15,"lukasz","swirk","POL",6.66,9.55,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",16,"arsenii","shevchenko","RUS",6.61,NA,FALSE,FALSE,TRUE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",17,"weng khit, adriel","choo","SGP",6.901,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",18,"sergei","sinitcyn","RUS",6.94,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",19,"anton","poliakov","RUS",6.99,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",20,"libor","hroza","CZE",7.08,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",21,"ashari","fajri","INA",7.35,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",22,"yuhang","zhang","CHN",7.97,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",23,"viacheslav","vedenchuk","RUS",7.98,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",24,"sean","mccoll","CAN",10.71,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",25,"shinta","ozawa","JPN",17.99,NA,FALSE,FALSE,FALSE,FALSE,"M","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",1,"qixin","zhong","CHN",6.563,6.04,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2,"libor","hroza","CZE",6.234,6.28,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",3,"stanislav","kokorin","RUS",6.125,7.32,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",4,"evgenii","vaitsekhovskii","RUS",6.406,NA,FALSE,FALSE,TRUE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",5,"danyil","boldyrev","UKR",6.454,6.43,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",6,"leonardo","gontero","ITA",6.547,6.5,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",7,"sergei","sinitcyn","RUS",6.562,6.78,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",8,"lukasz","swirk","POL",7.328,10.64,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",9,"yaroslav","gontaryk","UKR",6.937,6.42,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",10,"arsenii","shevchenko","RUS",6.719,6.439,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",11,"dmitrii","timofeev","RUS",6.625,6.56,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",12,"reza","alipour shenazandifard","IRI",6.625,6.82,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",13,"artem","savelyev","RUS",7.328,7.42,FALSE,FALSE,FALSE,FALSE,"M","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
